unique_id,sia_sample_id,sample_year,stream_name,site_id,sample_hitch,compartment,resource,taxon_code,length_mm,d13C,d13C_scl,d15N,d15N_scl,CN
d-384,NA,2013,Laramie,LR04,H3,fish,fish,LND,72,-29,0.246507837,9.1,0.5797688,3.4
d-578,NA,2013,Laramie,LR04,H3,fish,fish,LND,NA,-29,0.246507837,9.3,0.590940705,3.4
d-577,NA,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.9,0.251802025,8.7,0.55742499,3.4
d-585,NA,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.9,0.251802025,9,0.574182847,3.4
d-589,NA,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.9,0.251802025,9.1,0.5797688,3.5
d-579,NA,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.8,0.257096212,9,0.574182847,3.4
d-590,NA,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.7,0.2623904,9.2,0.585354752,3.5
d-378,NA,2013,Laramie,LR04,H3,fish,fish,LND,68,-28.6,0.267684587,8.6,0.551839038,3.4
d-382,NA,2013,Laramie,LR04,H3,fish,fish,LND,72,-28.6,0.267684587,9.2,0.585354752,3.4
d-575,NA,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.6,0.267684587,8.7,0.55742499,3.4
d-580,NA,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.6,0.267684587,9.3,0.590940705,3.4
d-581,NA,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.6,0.267684587,9,0.574182847,3.4
d-583,NA,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.5,0.272978775,8.8,0.563010943,3.4
d-584,NA,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.4,0.278272963,8.8,0.563010943,3.5
d-588,NA,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.3,0.28356715,9.1,0.5797688,3.5
d-576,NA,2013,Laramie,LR04,H3,fish,fish,LND,NA,-28.2,0.288861338,9,0.574182847,3.4
2016-LR04-LNS-34,2016_F205,2016,Laramie,LR04,H3,fish,fish,LNS,133,-25.8870758,0.411311883,7.942098,0.515088945,3.336707078
2016-LR04-LNS-35,2016_F207,2016,Laramie,LR04,H3,fish,fish,LNS,210,-26.6785352,0.369410538,7.979135,0.517157814,3.549794549
2016-LR04-LNS-36,2016_F210,2016,Laramie,LR04,H3,fish,fish,LNS,137,-27.4120085,0.330579085,7.685842,0.500774607,3.288621586
2016-LR04-LNS-37,2016_F212,2016,Laramie,LR04,H3,fish,fish,LNS,224,-26.4231929,0.382928838,7.977133,0.517045983,3.319188067
2016-LR04-LNS-46,2016_F217,2016,Laramie,LR04,H3,fish,fish,LNS,126,-26.2665287,0.391222934,7.960116,0.516095422,3.28484215
2016-LR04-LNS-47,2016_F219,2016,Laramie,LR04,H3,fish,fish,LNS,215,-27.3336764,0.334726134,8.439595,0.542878891,3.291031014
2016-LR04-LNS-48,2016_F221,2016,Laramie,LR04,H3,fish,fish,LNS,197,-26.786369,0.363701614,7.760917,0.504968261,3.355433815
2016-LR04-LNS-49,2016_F223,2016,Laramie,LR04,H3,fish,fish,LNS,135,-26.1841274,0.395585414,7.836993,0.50921783,3.48030662
2016-LR04-LNS-45,2016_F215,2016,Laramie,LR04,H3,fish,fish,LNS,105,-26.8230228,0.361761093,8.291761,0.534620954,3.460951023
2016-LR04-LNS-100,FH935,2016,Laramie,LR04,H3,fish,fish,LNS,126,-31.3870916,0.120130731,8.0464862,0.52092002,3.749172996
2016-LR04-LNS-104,FH928a,2016,Laramie,LR04,H3,fish,fish,LNS,93,-31.4022296,0.119329297,7.9296383,0.514392952,3.748221346
2016-LR04-LNS-999,FH939,2016,Laramie,LR04,H3,fish,fish,LNS,NA,-29.5230992,0.218813985,8.3211287,0.53626142,3.651835652
2016-LR04-LNS-101,FH932,2016,Laramie,LR04,H3,fish,fish,LNS,111,-29.5564028,0.21705083,7.9895603,0.517740167,3.538491434
2016-LR04-LNS-998,FH939a,2016,Laramie,LR04,H3,fish,fish,LNS,NA,-29.5723752,0.216205221,8.4423764,0.543034258,3.58100944
2016-LR04-LNS-102,FH962,2016,Laramie,LR04,H3,fish,fish,LNS,119,-31.4124264,0.118789459,8.2070944,0.529891518,3.666444619
2016-LR04-LNS-103,FH928,2016,Laramie,LR04,H3,fish,fish,LNS,90,-31.4638752,0.116065663,7.9127416,0.513449111,3.656017383
2017-LR04-LNS-126,F-17-353,2017,Laramie,LR04,H3,fish,fish,LNS,234,-27.8382942,0.308010721,9.010722,0.574781773,3.336914982
d-237,NA,2013,Laramie,LR04,H3,fish,fish,LNS,125,-29.8,0.204154337,8.2,0.529495228,3.3
d-764,NA,2013,Laramie,LR04,H3,fish,fish,LNS,NA,-29.7,0.209448524,9,0.574182847,3.4
d-766,NA,2013,Laramie,LR04,H3,fish,fish,LNS,NA,-29.7,0.209448524,8.4,0.540667133,3.4
d-240,NA,2013,Laramie,LR04,H3,fish,fish,LNS,110,-29.2,0.235919462,8.5,0.546253085,3.4
d-763,NA,2013,Laramie,LR04,H3,fish,fish,LNS,NA,-29.2,0.235919462,8.5,0.546253085,3.4
d-767,NA,2013,Laramie,LR04,H3,fish,fish,LNS,NA,-29.1,0.24121365,8.9,0.568596895,3.4
d-762,NA,2013,Laramie,LR04,H3,fish,fish,LNS,NA,-29,0.246507837,8.6,0.551839038,3.4
d-765,NA,2013,Laramie,LR04,H3,fish,fish,LNS,NA,-28.3,0.28356715,8.8,0.563010943,3.5
2016-LR04-WHS-06,2016_F089,2016,Laramie,LR04,H3,fish,fish,WHS,185,-27.922835,0.303534973,8.3797264,0.539534659,3.284935917
2016-LR04-WHS-07,2016_F092,2016,Laramie,LR04,H3,fish,fish,WHS,154,-28.3603815,0.28037044,8.4556656,0.543776587,3.316742561
2016-LR04-WHS-08,2016_F095,2016,Laramie,LR04,H3,fish,fish,WHS,143,-26.0180425,0.40437826,8.0210136,0.519497133,3.298271674
2016-LR04-WHS-09,2016_F097,2016,Laramie,LR04,H3,fish,fish,WHS,133,-25.762386,0.417913194,8.1399184000000009,0.526139098,3.284997867
2016-LR04-WHS-10,2016_F099,2016,Laramie,LR04,H3,fish,fish,WHS,119,-25.8280685,0.41443584,8.492636,0.545841736,3.31532031
2016-LR04-WHS-11,2016_F101,2016,Laramie,LR04,H3,fish,fish,WHS,110,-26.122124,0.39886799,8.3947144,0.540371882,3.340191937
2016-LR04-WHS-12,2016_F103,2017,Laramie,LR04,H3,fish,fish,WHS,93,-25.8139215,0.415184808,8.3157776,0.53596251,3.31504649
2016-LR04-WHS-13,2016_F105,2017,Laramie,LR04,H3,fish,fish,WHS,81,-24.974196,0.459641451,7.9594632,0.516058957,3.368176161
2016-LR04-WHS-51,2016_F144,2016,Laramie,LR04,H3,fish,fish,WHS,279,-28.5372766,0.271005282,8.8359362,0.565018322,3.317770123
2016-LR04-WHS-52,2016_F147,2016,Laramie,LR04,H3,fish,fish,WHS,317,-27.5883767,0.321241822,8.393202,0.5402874,3.436562637
2016-LR04-WHS-50,2016_F256,2016,Laramie,LR04,H3,fish,fish,WHS,398,-27.113442,0.346385756,8.4529864,0.543626928,3.331680176
2016-LR04-WHS-88,FH961,2016,Laramie,LR04,H3,fish,fish,WHS,97,-29.205172,0.235645647,7.7435388,0.503997523,3.327714278
2016-LR04-WHS-90,FH955,2016,Laramie,LR04,H3,fish,fish,WHS,70,-30.6850816,0.157296457,8.4423764,0.543034258,3.307640086
2016-LR04-WHS-86,FH959,2017,Laramie,LR04,H3,fish,fish,WHS,97,-28.9015232,0.251721384,7.6454212,0.49851672,3.361159812
2016-LR04-WHS-87,FH958,2016,Laramie,LR04,H3,fish,fish,WHS,107,-29.1012656,0.241146646,8.4423764,0.543034258,3.31382273
2016-LR04-WHS-89,FH952,2016,Laramie,LR04,H3,fish,fish,WHS,77,-30.4689192,0.1687405,8.4613992,0.544096863,3.341942664
2017-LR04-WHS-03,F-17-354,2017,Laramie,LR04,H3,fish,fish,WHS,360,-26.3082617,0.389013511,9.074594,0.578349633,3.236149616
2017-LR04-WHS-04,F-17-355,2017,Laramie,LR04,H3,fish,fish,WHS,310,-28.1814228,0.289844849,9.342058,0.593290044,3.193502119
2017-LR04-WHS-25,F-17-356,2017,Laramie,LR04,H3,fish,fish,WHS,145,-29.2679967,0.232319589,8.200346,0.529514555,3.273506561
2017-LR04-WHS-26,F-17-357,2017,Laramie,LR04,H3,fish,fish,WHS,160,-28.3439574,0.281239963,8.56761,0.550029748,3.305417191
2017-LR04-WHS-27,F-17-358,2017,Laramie,LR04,H3,fish,fish,WHS,94,-29.630188,0.213144503,8.260226,0.532859424,3.489132071
2017-LR04-WHS-29,F-17-359,2017,Laramie,LR04,H3,fish,fish,WHS,74,-29.2208416,0.234816069,8.66741,0.555604528,3.401829224
2017-LR04-WHS-33,F-17-360,2017,Laramie,LR04,H3,fish,fish,WHS,99,-30.0987291,0.188339058,8.954834,0.571659896,3.482023559
2017-LR04-WHS-34,F-17-361,2017,Laramie,LR04,H3,fish,fish,WHS,91,-29.9291714,0.197315761,8.187372,0.528789834,3.518707488
d-549,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-29.7,0.209448524,8,0.518323323,3.3
d-539,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-29.2,0.235919462,8.4,0.540667133,3.3
d-546,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-29,0.246507837,8.1,0.523909276,3.4
d-381,NA,2013,Laramie,LR04,H3,fish,fish,WHS,97,-28.9,0.251802025,8.5,0.546253085,3.3
d-541,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-28.9,0.251802025,8.8,0.563010943,3.3
d-538,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-28.7,0.2623904,8.4,0.540667133,3.3
d-545,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-28.5,0.272978775,8.4,0.540667133,3.4
d-548,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-28.5,0.272978775,8,0.518323323,3.3
d-386,NA,2013,Laramie,LR04,H3,fish,fish,WHS,80,-28.3,0.28356715,8,0.518323323,3.3
d-550,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-28.3,0.28356715,8.1,0.523909276,3.3
d-551,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-28.3,0.28356715,8.3,0.53508118,3.3
d-552,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-28.1,0.294155525,8.4,0.540667133,3.3
d-544,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.9,0.3047439,8.4,0.540667133,3.3
d-389,NA,2013,Laramie,LR04,H3,fish,fish,WHS,100,-27.8,0.310038088,8.6,0.551839038,3.3
d-534,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.8,0.310038088,8.5,0.546253085,3.4
d-536,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.8,0.310038088,8.6,0.551839038,3.3
d-540,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.8,0.310038088,8.7,0.55742499,3.3
d-547,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.8,0.310038088,8.6,0.551839038,3.3
d-553,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.8,0.310038088,8.4,0.540667133,3.2
d-537,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.7,0.315332275,8.8,0.563010943,3.3
d-542,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.7,0.315332275,8.2,0.529495228,3.4
d-535,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.6,0.320626463,8.5,0.546253085,3.4
d-543,NA,2013,Laramie,LR04,H3,fish,fish,WHS,NA,-27.4,0.331214838,8.2,0.529495228,3.3
d-786,NA,2013,Laramie,LR04,H3,fish,fish,WHS-yoy,NA,-31.4,0.119447336,8.4,0.540667133,3.3
d-784,NA,2013,Laramie,LR04,H3,fish,fish,WHS-yoy,NA,-29.8,0.204154337,8.3,0.53508118,3.3
d-785,NA,2013,Laramie,LR04,H3,fish,fish,WHS-yoy,NA,-28.9,0.251802025,8,0.518323323,3.3
2016-LR05-BMN-90,FH1142,2016,Laramie,LR05,H3,fish,fish,BMN,76,-28.60369036,0.267489213,10.4299572,0.654059576,4.502488858
2016-LR05-BMN-91,FH957,2016,Laramie,LR05,H3,fish,fish,BMN,65,-29.69040806,0.20995634,10.8552684,0.677817257,4.725520266
2016-LR05-BMN-89,FH1136,2016,Laramie,LR05,H3,fish,fish,BMN,69,-30.9332464,0.144158147,10.2855856,0.645995047,3.965067178
2016-LR05-BMN-88,FH1130,2016,Laramie,LR05,H3,fish,fish,BMN,68,-29.1363186,0.239290875,10.6590332,0.666855652,4.742466659
2016-LR05-BMN-92,FH1139,2016,Laramie,LR05,H3,fish,fish,BMN,71,-28.90317181,0.251634103,10.3937152,0.652035115,4.343715413
d-245,NA,2013,Laramie,LR05,H3,fish,fish,BMN,45,-30.2,0.182977587,11.6,0.71941761,3.4
d-662,NA,2013,Laramie,LR05,H3,fish,fish,BMN,NA,-29.9,0.19886014900000001,12.1,0.747347372,3.5
d-658,NA,2013,Laramie,LR05,H3,fish,fish,BMN,NA,-29.7,0.209448524,11.9,0.736175467,3.4
d-659,NA,2013,Laramie,LR05,H3,fish,fish,BMN,NA,-28.2,0.288861338,12.7,0.780863087,3.5
d-656,NA,2013,Laramie,LR05,H3,fish,fish,BMN,NA,-27.7,0.315332275,12.4,0.764105229,3.5
d-241,NA,2013,Laramie,LR05,H3,fish,fish,BMN,44,-27.6,0.320626463,12,0.74176142,3.4
d-655,NA,2013,Laramie,LR05,H3,fish,fish,BMN,NA,-27.2,0.341803213,11.8,0.730589515,3.6
d-657,NA,2013,Laramie,LR05,H3,fish,fish,BMN,NA,-27.2,0.341803213,12.3,0.758519277,3.5
d-661,NA,2013,Laramie,LR05,H3,fish,fish,BMN,NA,-26.4,0.384156713,11.9,0.736175467,3.5
d-660,NA,2013,Laramie,LR05,H3,fish,fish,BMN,NA,-25.2,0.447686964,12.4,0.764105229,3.5
2016-LR05-BNT-02,2016_F296,2016,Laramie,LR05,H3,fish,fish,BNT,211,-28.7272112,0.260949788,9.921267,0.625644384,3.305035214
2016-LR05-BNT-03,2016_F299,2016,Laramie,LR05,H3,fish,fish,BNT,189,-30.3880673,0.173020951,10.988333,0.685250183,3.345402798
2016-LR05-BNT-04,2016_F302,2016,Laramie,LR05,H3,fish,fish,BNT,153,-29.0986519,0.241285021,9.711057,0.613902153,3.368775611
2016-LR05-BNT-05,2016_F304,2016,Laramie,LR05,H3,fish,fish,BNT,428,-27.6462884,0.318175868,10.902247,0.68044146,3.393668196
2016-LR05-BNT-68,FH1148,2016,Laramie,LR05,H3,fish,fish,BNT,77,-29.3101353,0.230088693,9.99475,0.629749109,3.533344833
2016-LR05-BNT-69,FH1146,2016,Laramie,LR05,H3,fish,fish,BNT,75,-29.5017656,0.219943425,9.792156,0.618432305,3.449707306
2016-LR05-BNT-70,FH1141,2016,Laramie,LR05,H3,fish,fish,BNT,70,-29.7345312,0.207620378,10.750236,0.671950197,3.613899015
2016-LR05-BNT-71,FH1151,2016,Laramie,LR05,H3,fish,fish,BNT,84,-29.7937259,0.2044865,10.046646,0.632647995,3.657131893
2016-LR05-BNT-72,FH1149,2016,Laramie,LR05,H3,fish,fish,BNT,84,-29.158637,0.238109297,10.675386,0.667769112,3.768261595
2016-LR05-BNT-73,FH1133,2016,Laramie,LR05,H3,fish,fish,BNT,77,-29.0362344,0.24458952,10.352034,0.649706823,3.497858458
2016-LR05-BNT-74,FH1147,2016,Laramie,LR05,H3,fish,fish,BNT,73,-30.3545706,0.174794329,9.631478,0.609456908,3.410711004
2016-LR05-BNT-75,FH1131,2016,Laramie,LR05,H3,fish,fish,BNT,71,-29.4305313,0.223714703,10.252234,0.644132043,3.781543583
d-430,NA,2013,Laramie,LR05,H3,fish,fish,BNT,170,-26.7,0.368274151,12,0.74176142,3.3
d-422,NA,2013,Laramie,LR05,H3,fish,fish,BNT,140,-26.5,0.378862526,11.7,0.725003563,3.3
d-424,NA,2013,Laramie,LR05,H3,fish,fish,BNT,195,-26.4,0.384156713,11.9,0.736175467,3.3
d-427,NA,2013,Laramie,LR05,H3,fish,fish,BNT,220,-26.4,0.384156713,12.7,0.780863087,3.4
d-428,NA,2013,Laramie,LR05,H3,fish,fish,BNT,185,-26.3,0.389450901,11.9,0.736175467,3.4
d-425,NA,2013,Laramie,LR05,H3,fish,fish,BNT,179,-26.2,0.394745089,12,0.74176142,3.4
d-423,NA,2013,Laramie,LR05,H3,fish,fish,BNT,216,-26.1,0.400039276,12.3,0.758519277,3.3
d-429,NA,2013,Laramie,LR05,H3,fish,fish,BNT,250,-26.1,0.400039276,12.9,0.792034992,3.4
d-432,NA,2013,Laramie,LR05,H3,fish,fish,BNT,133,-26.1,0.400039276,11.3,0.702659753,3.3
d-445,NA,2013,Laramie,LR05,H3,fish,fish,BNT,254,-26.1,0.400039276,12.7,0.780863087,3.4
d-447,NA,2013,Laramie,LR05,H3,fish,fish,BNT,433,-26,0.405333464,11.9,0.736175467,3.1
d-433,NA,2013,Laramie,LR05,H3,fish,fish,BNT,330,-25.9,0.410627651,13,0.797620944,3.2
d-451,NA,2013,Laramie,LR05,H3,fish,fish,BNT,280,-25.9,0.410627651,13.3,0.814378801,3.3
d-455,NA,2013,Laramie,LR05,H3,fish,fish,BNT,310,-25.8,0.415921839,12.4,0.764105229,3.1
d-436,NA,2013,Laramie,LR05,H3,fish,fish,BNT,289,-25.7,0.421216026,11.6,0.71941761,3.2
d-450,NA,2013,Laramie,LR05,H3,fish,fish,BNT,225,-25.7,0.421216026,12.4,0.764105229,3.3
d-452,NA,2013,Laramie,LR05,H3,fish,fish,BNT,279,-25.7,0.421216026,14,0.853480468,3.3
d-449,NA,2013,Laramie,LR05,H3,fish,fish,BNT,240,-25.6,0.426510214,12.7,0.780863087,3.3
d-426,NA,2013,Laramie,LR05,H3,fish,fish,BNT,304,-25.5,0.431804401,13.4,0.819964754,3.2
d-435,NA,2013,Laramie,LR05,H3,fish,fish,BNT,275,-25.5,0.431804401,13.3,0.814378801,3.3
d-438,NA,2013,Laramie,LR05,H3,fish,fish,BNT,219,-25.5,0.431804401,12.2,0.752933325,3.3
d-454,NA,2013,Laramie,LR05,H3,fish,fish,BNT,269,-25.5,0.431804401,12.3,0.758519277,3.1
d-98,NA,2013,Laramie,LR05,H3,fish,fish,BNT,310,-25.4,0.437098589,13,0.797620944,3.2
d-420,NA,2013,Laramie,LR05,H3,fish,fish,BNT,356,-25.4,0.437098589,12.1,0.747347372,3.2
d-439,NA,2013,Laramie,LR05,H3,fish,fish,BNT,203,-25.3,0.442392776,12.7,0.780863087,3.3
d-441,NA,2013,Laramie,LR05,H3,fish,fish,BNT,340,-25.3,0.442392776,14.1,0.859066421,3.3
d-442,NA,2013,Laramie,LR05,H3,fish,fish,BNT,340,-25.3,0.442392776,13.5,0.825550706,3.1
d-448,NA,2013,Laramie,LR05,H3,fish,fish,BNT,235,-25.3,0.442392776,12.1,0.747347372,3.3
d-453,NA,2013,Laramie,LR05,H3,fish,fish,BNT,283,-25.3,0.442392776,12.7,0.780863087,3.3
d-457,NA,2013,Laramie,LR05,H3,fish,fish,BNT,235,-25.3,0.442392776,12.9,0.792034992,3.4
d-443,NA,2013,Laramie,LR05,H3,fish,fish,BNT,345,-25.2,0.447686964,14.3,0.870238325,3.2
d-456,NA,2013,Laramie,LR05,H3,fish,fish,BNT,298,-25.2,0.447686964,13.9,0.847894516,3.2
d-421,NA,2013,Laramie,LR05,H3,fish,fish,BNT,413,-25.1,0.452981152,12.6,0.775277134,3.1
d-446,NA,2013,Laramie,LR05,H3,fish,fish,BNT,390,-25.1,0.452981152,12.9,0.792034992,3.1
d-99,NA,2013,Laramie,LR05,H3,fish,fish,BNT,313,-25,0.458275339,13.6,0.831136658,3.3
d-440,NA,2013,Laramie,LR05,H3,fish,fish,BNT,270,-25,0.458275339,13.3,0.814378801,3.3
d-434,NA,2013,Laramie,LR05,H3,fish,fish,BNT,274,-24.8,0.468863714,13.6,0.831136658,3.3
d-929,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-27.9,0.3047439,10,0.630042372,3.5
d-936,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-27.5,0.32592065,11.9,0.736175467,3.6
d-930,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-27.4,0.331214838,11,0.685901896,3.3
d-937,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-27.2,0.341803213,11.5,0.713831658,3.4
d-909,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-27.1,0.347097401,10.7,0.669144038,3.4
d-938,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-27.1,0.347097401,10.7,0.669144038,3.8
d-928,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-27,0.352391588,11.2,0.697073801,3.4
d-917,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.9,0.357685776,10.1,0.635628324,3.3
d-923,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.9,0.357685776,10.4,0.652386181,3.4
d-926,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.9,0.357685776,11,0.685901896,3.4
d-934,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.9,0.357685776,11.2,0.697073801,3.3
d-939,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.9,0.357685776,11.9,0.736175467,3.2
d-907,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.8,0.362979963,11,0.685901896,3.3
d-908,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.8,0.362979963,12,0.74176142,3.3
d-919,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.7,0.368274151,10.6,0.663558086,3.4
d-932,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.7,0.368274151,10.9,0.680315943,3.4
d-935,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.7,0.368274151,10.6,0.663558086,3.1
d-940,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.7,0.368274151,12.7,0.780863087,3.2
d-906,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.6,0.373568338,10.2,0.641214276,3.3
d-910,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.6,0.373568338,11.3,0.702659753,3.3
d-925,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.6,0.373568338,10.3,0.646800229,3.3
d-903,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.5,0.378862526,10.1,0.635628324,3.2
d-924,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.5,0.378862526,10.7,0.669144038,3.2
d-933,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.5,0.378862526,10.7,0.669144038,3.5
d-915,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.4,0.384156713,12,0.74176142,3.4
d-918,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.4,0.384156713,10.5,0.657972134,3.1
d-922,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.4,0.384156713,11.6,0.71941761,3.3
d-911,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.3,0.389450901,11.5,0.713831658,3.2
d-914,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.3,0.389450901,12,0.74176142,3.3
d-916,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.3,0.389450901,11.3,0.702659753,3.3
d-904,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.2,0.394745089,10.3,0.646800229,3.1
d-912,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.2,0.394745089,12.2,0.752933325,3.2
d-921,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.2,0.394745089,12.3,0.758519277,3.2
d-931,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.2,0.394745089,10.2,0.641214276,3.3
d-905,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26.1,0.400039276,10.8,0.674729991,3.3
d-920,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26,0.405333464,11.1,0.691487848,3.1
d-927,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-26,0.405333464,11.6,0.71941761,3.1
d-913,NA,2014,Laramie,LR05,H3,fish,fish,BNT,NA,-25.9,0.410627651,11.2,0.697073801,3.2
d-616,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-29.3,0.230625275,10.9,0.680315943,3.4
d-116,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,70,-29.2,0.235919462,10.8,0.674729991,3.3
d-628,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-29.2,0.235919462,11.1,0.691487848,3.3
d-618,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-29,0.246507837,10.6,0.663558086,3.3
d-614,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-28.7,0.2623904,10.9,0.680315943,3.3
d-632,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-28.4,0.278272963,9.2,0.585354752,3.4
d-624,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-28.3,0.28356715,11.4,0.708245705,3.4
d-113,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,65,-28.2,0.288861338,10,0.630042372,3.2
d-631,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-28.1,0.294155525,10.4,0.652386181,3.3
d-633,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-28.1,0.294155525,10,0.630042372,3.3
d-620,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-28,0.299449713,9.9,0.624456419,3.2
d-630,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-27.9,0.3047439,10.2,0.641214276,3.4
d-115,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,80,-27.8,0.310038088,10.2,0.641214276,3.3
d-623,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-27.8,0.310038088,10.6,0.663558086,3.4
d-629,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-27.8,0.310038088,9.6,0.607698562,3.4
d-627,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-27.7,0.315332275,11.5,0.713831658,3.4
d-615,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-27.6,0.320626463,12.6,0.775277134,3.3
d-622,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-27.6,0.320626463,11.1,0.691487848,3.4
d-613,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-27.4,0.331214838,10.7,0.669144038,3.3
d-626,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-27.4,0.331214838,11.5,0.713831658,3.3
d-625,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-27.3,0.336509026,11.4,0.708245705,3.3
d-619,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-27.1,0.347097401,11,0.685901896,3.4
d-621,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-27.1,0.347097401,11.8,0.730589515,3.3
d-617,NA,2013,Laramie,LR05,H3,fish,fish,BNT-yoy,NA,-27,0.352391588,10.7,0.669144038,3.4
